,zip temp,zip Wind Speed,zip Humidity,zip Pressure,zip Precipitation,Wheath Avag,Oil Avag,Month,Year
610,0.6457804690461171,0.4570123394862915,0.4754888907870199,0.523430587348409,0.0,360.75,0.08664381009167473,6,1992
611,0.626040944776251,0.45577673330360896,0.48907539911662656,0.4592711601147553,0.0,366.5,0.08694193933069984,6,1992
612,0.6749469201629296,0.43600117524753784,0.4586275634853177,0.4273316458760539,0.0,366.0,0.08846985168070355,6,1992
613,0.6371152411513918,0.44882418343456165,0.44992161441572703,0.27182772780164705,0.0,368.25,0.08694193933069984,6,1992
614,0.6540414487023607,0.4304277419972324,0.47608994213475625,0.28492994486071105,0.0,374.75,0.08627114854289333,6,1992
615,0.6972688904008506,0.4464640610739386,0.4986798942938285,0.40411537968277034,0.0,374.0,0.08593575314899009,6,1992
616,0.6914338747947396,0.43580402073069585,0.5057127111057519,0.45005179853041705,0.0,368.375,0.08720280241484682,6,1992
617,0.6960450166738776,0.48053464444009464,0.4291790315264165,0.38983987632354006,0.0,361.25,0.08563762390996497,6,1992
618,0.7084773351663126,0.4453858000135946,0.40355186533062,0.4259412088160542,0.0,354.875,0.08601028545874635,6,1992
619,0.7032064645899919,0.4547118028213754,0.41485024744496685,0.3458767433191336,0.0,353.125,0.08597301930386822,6,1992
620,0.6848400718846372,0.4378908669060249,0.4798248003152883,0.3185127659339296,0.0,354.125,0.08526496236118354,6,1992
621,0.6795903273907803,0.4924963145531649,0.4469703766401496,0.38732001472837924,0.0,353.0,0.0857866885294775,6,1992
622,0.7155857934041912,0.4983467393515906,0.4562786542712374,0.44006500626566397,0.0,355.125,0.08537676082581797,6,1992
623,0.7153950740197592,0.5080339209453281,0.502202167605865,0.3308547850958566,0.0,355.875,0.08522769620630544,6,1992
624,0.6989588386347457,0.5047452743088735,0.47686163640354856,0.3460087074923717,0.0,351.75,0.08798539166728776,6,1992
625,0.6985287322306731,0.5081616934364062,0.42866857533378483,0.44546380154932813,0.0,350.125,0.09014682865021985,6,1992
626,0.7051715756312902,0.5012314651683156,0.4014630986040239,0.43497682416267963,0.0,349.625,0.08861891630021614,6,1992
627,0.7313321516769782,0.47128198185775877,0.396065471246099,0.31992068057907497,0.0,349.125,0.08779906089289707,6,1992
628,0.7185124445605157,0.4470061487248593,0.4651561627376028,0.3363667990003474,0.0,347.75,0.08668107624655286,6,1992
629,0.7225103058518854,0.4278941417160406,0.4351586141321575,0.3486414900888588,0.0,349.5,0.08250726690020123,6,1992
630,0.7376777904667301,0.4254872947897954,0.4162960127845499,0.3311421308954207,0.0,345.625,0.08235820228068864,7,1992
631,0.7344258101943916,0.46226032762561525,0.45973028498320306,0.35077509622269987,0.0,340.5,0.08373705001117983,7,1992
632,0.7107865598421091,0.5052715395206759,0.49036853618665655,0.42127588822830164,0.0,334.875,0.08325258999776404,7,1992
633,0.7338196679015243,0.492412764327169,0.5078502673405937,0.4127564781676189,0.0,335.75,0.07956324066482817,7,1992
634,0.7237076815899494,0.4909657695929845,0.49769342049696647,0.3728764382547274,0.0,339.25,0.07922784527092493,7,1992
635,0.7536950663452161,0.4794922905470769,0.49099185353535324,0.37821471291865993,0.0,337.875,0.07885518372214352,7,1992
636,0.7598582082770812,0.47435608589955214,0.47924415176567287,0.44441092076782857,0.0,334.5,0.07941417604531564,7,1992
637,0.7997180262497577,0.5050292307913333,0.4718767008160603,0.41511004072681706,0.0,337.125,0.0790042483416561,7,1992
638,0.7785292455357057,0.48852933676085103,0.5175765640426525,0.4145067721945712,0.0,341.0,0.07971230528434076,7,1992
639,0.7862770926459803,0.49669445165666487,0.5088644283663043,0.37061300944042297,0.0,345.375,0.08034582991726913,7,1992
640,0.7731145204805016,0.5872353823843981,0.46247455204572413,0.3290174363166233,0.0,347.875,0.0820228068867854,7,1992
641,0.7366162416910824,0.5408676613631246,0.48030021192408406,0.3517041177041382,0.0,347.25,0.08161287918312587,7,1992
642,0.7231860768349728,0.523831564581879,0.4569077692366073,0.4517870734777081,0.0,343.0,0.0809048222404412,7,1992
643,0.7536416106072407,0.41527925426450363,0.49108717655880657,0.5084859940746549,0.0,341.75,0.08217187150629796,7,1992
644,0.7356274907553843,0.426364586091771,0.5046419133933657,0.500234719581604,0.0,339.0,0.08187374226727284,7,1992
645,0.7171470499186666,0.4319717502987734,0.49724544002301524,0.5141586379190876,0.0,339.0,0.08317805768800775,7,1992
646,0.7201077928079055,0.44838902562450644,0.5232649883275647,0.5293578406242881,0.0,336.125,0.08396064694044868,7,1992
647,0.7145926645681157,0.43312518944603307,0.5385050880424584,0.5814055735930739,0.0,335.625,0.08299172691361703,7,1992
648,0.7321278519647959,0.4237903953133355,0.49633895160122177,0.5689614661654139,0.0,335.5,0.08422151002459563,7,1992
649,0.7416120493407005,0.47899538706213446,0.5082240963822799,0.4342468925151756,0.0,332.625,0.08358798539166727,7,1992
650,0.7626294113420515,0.474780170251956,0.49595269915222456,0.3675815312129551,0.0,326.75,0.08269359767459192,7,1992
651,0.7823282070235686,0.45116467092856616,0.4855338514559437,0.39024828332049655,0.0,320.125,0.08209733919654169,7,1992
652,0.7148298965806283,0.4799784808723016,0.503606540353095,0.46702249231032117,0.0,315.625,0.0813520160989789,8,1992
653,0.7412088829100888,0.4889058777004663,0.48292734270559284,0.5194491263371296,0.0,313.375,0.07926511142580306,8,1992
654,0.7606671362489933,0.41771793740722035,0.509866621094366,0.4924026393811029,0.0,310.5,0.07792352985019003,8,1992
655,0.7410798615692329,0.4254904012669356,0.5182719606864749,0.45514696506812885,0.0,309.5,0.07859432063799658,8,1992
656,0.7059346948711135,0.45018338004205666,0.5081645352976004,0.4556250356003644,0.0,307.375,0.07878065141238726,8,1992
657,0.7447807362419381,0.4697921617320031,0.5098592725921519,0.5344050823080432,0.0,306.75,0.07661921442945517,8,1992
658,0.7465851035696004,0.4579512138614304,0.5163893630738559,0.5139912891105249,0.0,309.25,0.07557576209286725,8,1992
